code commune;code postale;Ville;;;;;;;departement;
91132;91730;Chamarande;;48.5167739657;2.2180008292;132;9;1;91;
35201;35290;Muel;;48.1197500690;-2.1617056330;201;38;3;35;
53148;53400;Mée;;47.8016835943;-0.8654999457;148;9;1;53;
54191;54540;Fenneviller;;48.4851073736;6.8831340480;191;4;2;54;
2276;2260;Englancourt;;49.9258825845;3.8071869445;276;5;5;2;
16003;16110;Agris;;45.7764888287;0.3280820679;3;22;1;16;
64465;64160;Riupeyrous;;43.4007685011;-0.2315958679;465;23;3;64;
67057;67330;Bosselshausen;;48.8061717193;7.5087842312;57;4;4;67;
7150;7160;Mariac;;44.8859638189;4.3533703409;150;6;3;7;
21698;21700;Villers-la-Faye;;47.1087180571;4.8839175000;698;24;1;21;
80404;80240;Guyencourt-Saulcourt;;49.9951657772;3.0807921715;404;36;4;80;
69014;69610;Aveize;;45.6794036414;4.4755194704;14;28;1;69;
8332;8240;Oches;;49.5072452442;4.9286118290;332;3;4;8;
67272;67440;Lochwiller;;48.6974249676;7.4148289580;272;13;4;67;
5025;5500;Buissard;;44.6575269333;6.1475506882;25;18;2;5;
88223;88450;Gugney-aux-Aulx;;48.2996214429;6.2711777392;223;11;1;88;
46021;46100;Béduer;;44.5711043331;1.9266644033;21;9;2;46;
64256;64240;Hasparren;;43.3982982364;-1.3256361107;256;12;1;64;
38499;38350;Susville;;44.9261426887;5.7620698816;499;20;1;38;
41193;41270;Romilly;;47.9513759342;1.0256628804;193;5;2;41;
17063;17700;Breuil-la-Réorte;;46.0634336642;-0.6957282581;63;37;2;17;
50098;50570;Carantilly;;49.0661156491;-1.2496837139;98;21;4;50;
2395;2380;Jumencourt;;49.5122950231;3.3493979238;395;11;2;2;
40083;40320;Clèdes;;43.6069139471;-0.3745025863;83;6;2;40;
77306;77950;Montereau-sur-le-Jard;;48.5963121616;2.6724350661;306;18;2;77;
41063;41110;Couffy;;47.2486177348;1.4368036158;63;18;3;41;
35341;35460;Tremblay;;48.4172708877;-1.4578764315;341;1;1;35;
70263;70240;Genevrey;;47.7215124098;6.3271197167;263;23;1;70;
25208;25580;Durnes;;47.1065731832;6.2236257621;208;18;1;25;
18084;18260;Dampierre-en-Crot;;47.4559955079;2.5741039436;84;28;1;18;
14217;14350;Dampierre;;49.0414966500;-0.8663177309;217;1;4;14;
24224;24520;Lamonzie-Montastruc;;44.9014847140;0.5883944892;224;48;1;24;
9307;9160;Taurignan-Castet;;43.0599556813;1.1019635365;307;16;3;9;
9177;9100;Madière;;43.1091748089;1.5112142686;177;12;2;9;
39582;39210;Voiteur;;46.7432190740;5.6035519515;582;32;2;39;
77517;77410;Villevaudé;;48.9117801079;2.6622480733;517;6;5;77;
11393;11200;Tourouzelle;;43.2471842560;2.7270950155;393;19;3;11;
51513;51290;Saint-Remy-en-Bouzemont-Sain;;48.6129201202;4.6490004853;513;24;4;51;
38347;38940;Roybon;;45.2481603470;5.2490885481;347;25;1;38;
16396;16460;Ventouse;;45.9125661232;0.3246652034;396;18;3;16;
85153;85640;Mouchamps;;46.7870550926;-1.0545410287;153;8;2;85;
63433;63470;Tortebesse;;45.7273657826;2.6596216537;433;18;2;63;
51346;51700;Mareuil-le-Port;;49.0737672387;3.7442589843;346;9;2;51;
60042;60140;Bailleval;;49.3492689664;2.4662038620;42;20;2;60;
55420;55220;Récourt-le-Creux;;48.9990933177;5.3740815100;420;18;3;55;
10078;10140;Champ-sur-Barse;;48.2389704336;4.4136876810;78;25;1;10;
37009;37110;Autrèche;;47.5225157675;1.0023192438;9;6;2;37;
8159;8210;Euilly-et-Lombut;;49.6288481448;5.1136821491;159;18;3;8;
26269;26110;Rochebrune;;44.3264290154;5.2369867505;269;3;2;26;
64150;64120;Bunus;;43.2072970793;-1.0645265652;150;13;1;64;
14494;14160;Périers-en-Auge;;49.2645646622;-0.0941485580;494;15;3;14;
57153;57680;Corny-sur-Moselle;;49.0294224346;6.0725474158;153;13;4;57;
2310;2110;Fieulaine;;49.9018502295;3.4459404588;310;39;3;2;
51048;51480;Belval-sous-Châtillon;;49.1254560850;3.8539469570;48;7;3;51;
42284;42640;Saint-Romain-la-Motte;;46.0816280349;3.9953263339;284;27;2;42;
8107;8360;Château-Porcien;;49.5340250071;4.2476187541;107;6;2;8;
44116;44560;Paimboeuf;;47.2863992883;-2.0280742555;116;29;3;44;
63385;63230;Saint-Pierre-le-Chastel;;45.7937961523;2.8360388770;385;31;4;63;
69132;69610;Meys;;45.6818366690;4.4007661170;132;28;1;69;
34304;34700;Soubès;;43.7796056987;3.3520136851;304;15;2;34;
54054;54290;Bayon;;48.4796032010;6.3213908061;54;5;2;54;
18244;18290;Saugy;;46.9677472143;2.1133750500;244;8;1;18;
76640;76320;Saint-Pierre-lès-Elbeuf;;49.2778967618;1.0479381687;640;61;3;76;
22162;22500;Paimpol;;48.7733386239;-3.0545939704;162;28;4;22;
16322;16500;Saint-Germain-de-Confolens;;46.0468489548;0.6803649508;322;15;3;16;
55325;55400;Maucourt-sur-Orne;;49.2531133882;5.5168670757;325;8;3;55;
51403;51420;Nogent-l'Abbesse;;49.2464581849;4.1600458954;403;4;3;51;
24378;24540;Saint-Avit-Rivière;;44.7401593829;0.9065936999;378;20;1;24;
87122;87640;Razès;;46.0371218575;1.3407200627;122;4;1;87;
53001;53940;Ahuillé;;48.0242749675;-0.8728480033;1;32;2;53;
55269;55260;Lahaymeix;;48.9348988887;5.4175624913;269;15;2;55;
24567;24800;Vaunac;;45.3698317098;0.8676276644;567;41;2;24;
14569;14480;Sainte-Croix-sur-Mer;;49.3160126260;-0.5100005361;569;28;1;14;
16125;16320;Édon;;45.4885657865;0.3513810254;125;28;1;16;
67049;67113;Blaesheim;;48.5022035714;7.6087339947;49;8;6;67;
70057;70150;Bay;;47.2949169837;5.7160463668;57;15;2;70;
70473;70300;Saint-Sauveur;;47.7954572386;6.3951035231;473;32;1;70;
12126;12150;Lavernhe;;44.3048411841;3.0063190582;126;40;1;12;
45141;45420;Faverelles;;47.5870072341;2.9368798916;141;5;1;45;
57119;57400;Buhl-Lorraine;;48.7190027122;7.0743021586;119;29;5;57;
1379;1500;Saint-Maurice-de-Rémens;;45.9527471237;5.2708276475;379;1;1;1;
15199;15110;Saint-Martial;;44.8874161517;3.0435828016;199;5;3;15;
63046;63340;Boudes;;45.4522556993;3.1824616987;46;40;3;63;
88104;88300;Circourt-sur-Mouzon;;48.3053639157;5.7021188197;104;18;2;88;
83099;83480;Puget-sur-Argens;;43.4717671252;6.6862819586;99;37;1;83;
57354;57590;Juville;;48.9306249062;6.3588020815;354;7;2;57;
59132;59217;Carnières;;50.1649512039;3.3458712846;132;15;2;59;
7167;7360;Ollières-sur-Eyrieux;Les;44.8101851934;4.6197446499;167;13;2;7;
24206;24170;Grives;;44.7629978090;1.0776375897;206;2;4;24;
2480;2270;Mesbrecourt-Richecourt;;49.7103856650;3.5373973308;480;13;2;2;
26188;26170;Mollans-sur-Ouvèze;;44.2339086816;5.1946404925;188;3;2;26;
53095;53340;Épineux-le-Seguin;;47.9418002250;-0.3508653402;95;22;2;53;
71321;71510;Morey;;46.7915983107;4.5868010805;321;19;2;71;
64520;64160;Serres-Morlaàs;;43.3228955800;-0.2614975000;520;23;3;64;
87012;87300;Berneuil;;46.0655121435;1.1095220701;12;17;1;87;
82182;82190;Touffailles;;44.2755478135;1.0380596494;182;3;1;82;
67362;67600;Orschwiller;;48.2472141611;7.3546665598;362;24;5;67;
51146;51510;Cheniers;;48.8860310360;4.2442512685;146;10;1;51;
90007;90800;Banvillars;;47.5908010250;6.8138708212;7;10;1;90;
8437;8240;Tailly;;49.4074530876;5.0683467993;437;3;4;8;
70204;70180;Denèvre;;47.5557164652;5.6449385319;204;6;2;70;
2350;2350;Goudelancourt-lès-Pierrepont;;49.6783296824;3.8516274035;350;30;2;2;
50364;50490;Muneville-le-Bingard;;49.1367650132;-1.4760994419;364;40;3;50;
29196;29830;Plouguin;;48.5292664500;-4.5919411377;196;27;1;29;
6154;6750;Valderoure;;43.7942044466;6.7100356864;154;21;1;6;
56137;56250;Monterblanc;;47.7315728601;-2.6964725744;137;6;3;56;
52195;52500;Farincourt;;47.6965919672;5.6810085957;195;12;2;52;
44076;44170;Jans;;47.6241270257;-1.6044141369;76;11;1;44;
82169;82210;Saint-Nicolas-de-la-Grave;;44.0658425315;1.0202302088;169;21;1;82;
21395;21350;Massingy-lès-Vitteaux;;47.3957057640;4.5904502197;395;37;3;21;
35024;35830;Betton;;48.1812360423;-1.6458955268;24;52;3;35;
47190;47360;Montpezat;;44.3420285974;0.5344837038;190;28;1;47;
48139;48600;Saint-Bonnet-de-Montauroux;;44.8174157178;3.7222756471;139;9;2;48;
67387;67140;Reichsfeld;;48.3632176114;7.3801324026;387;1;5;67;
30275;30580;Saint-Just-et-Vacquières;;44.1005216678;4.2358749940;275;38;1;30;
30253;30960;Saint-Florent-sur-Auzonnet;;44.2374003099;4.1069464512;253;24;1;30;
42105;42600;Grézieux-le-Fromental;;45.6147736513;4.1545612262;105;9;1;42;
90047;90150;Fontaine;;47.6588814395;6.9976931569;47;3;1;90;
62360;62185;Fréthun;;50.9121649744;1.8168348075;360;15;6;62;
81183;81120;Mont-Roc;;43.8056390894;2.3763252977;183;21;2;81;
36128;36130;Montierchaume;;46.8664822009;1.7784472322;128;24;2;36;
59112;59860;Bruay-sur-l'Escaut;;50.3973093421;3.5390915280;112;71;6;59;
73235;73130;Saint-François-Longchamp;;45.4121018734;6.3738062129;235;11;3;73;
80393;80700;Gruny;;49.7263999810;2.8165306882;393;38;3;80;
53187;61420;Ravigny;;48.4424919751;-0.0682909456;187;24;3;53;
72131;72430;Fercé-sur-Sarthe;;47.8973212837;-0.0356446887;131;31;1;72;
18225;18270;Saint-Maur;;46.5686523290;2.2879720823;225;9;2;18;
50457;50390;Sainte-Colombe;;49.4151457162;-1.5117215983;457;41;2;50;
71118;71880;Châtenoy-le-Royal;;46.7885881710;4.8058563943;118;57;2;71;
27016;27700;Andelys;Les;49.2459086784;1.4280508660;16;2;1;27;
85009;85200;Auzay;;46.4474386161;-0.8765742651;9;7;1;85;
77393;77540;Rozay-en-Brie;;48.6835473801;2.9638616444;393;27;3;77;
25547;25600;Sochaux;;47.5147289222;6.8298834810;547;31;2;25;
46098;46300;Fajoles;;44.8070487445;1.3826888788;98;22;3;46;
79145;79200;Lageon;;46.7303622992;-0.2495005209;145;22;3;79;
80619;80670;Pernois;;50.0612738693;2.1859709932;619;20;2;80;
39385;39120;Neublans-Abergement;;46.9040741283;5.3391462946;385;8;1;39;
31394;31110;Moustajon;;42.8148264223;0.5919081654;394;4;2;31;
67340;67110;Oberbronn;;48.9380836461;7.5966570928;340;15;2;67;
21452;21800;Neuilly-lès-Dijon;;47.2764524522;5.1040147632;452;38;2;21;
28056;28410;Boutigny-Prouais;;48.7343916136;1.5695567825;56;19;3;28;
32050;32730;Betplan;;43.4186571432;0.2095596084;50;17;3;32;
34271;34390;Saint-Julien;;43.5848869061;2.9022163453;271;26;1;34;
51275;51300;Glannes;;48.7050593969;4.5000070436;275;34;4;51;
44028;44850;Cellier;Le;47.3374810886;-1.3595073834;28;16;4;44;
22116;22170;Lanrodec;;48.4997744033;-3.0432393016;116;35;2;22;
61182;61420;Gandelain;;48.4714341040;-0.0863104440;182;2;1;61;
17169;17770;Frédière;La;45.8615463770;-0.5868151360;169;28;5;17;
89046;89220;Bléneau;;47.7030312917;2.9484781037;46;6;1;89;
57636;57412;Schmittviller;;49.0071560938;7.1860555453;636;26;6;57;
62382;62870;Gouy-Saint-André;;50.3737414142;1.9092584647;382;18;4;62;
55102;55100;Charny-sur-Meuse;;49.2038301420;5.3418897321;102;3;3;55;
28424;28160;Yèvres;;48.1911088268;1.1911717339;424;6;2;28;
51316;51290;Larzicourt;;48.6349897271;4.7262695625;316;28;4;51;
40056;40420;Brocas;;44.0455210559;-0.5424900223;56;9;2;40;
10127;10240;Dommartin-le-Coq;;48.4976185098;4.3558550146;127;18;3;10;
54540;54480;Val-et-Châtillon;;48.5544444959;7.0073904585;540;9;2;54;
21105;21560;Bressey-sur-Tille;;47.3084523992;5.1843614312;105;10;2;21;
11339;11310;Saint-Denis;;43.3563040517;2.2178278842;339;28;1;11;
39434;39800;Poligny;;46.8222386118;5.7329256509;434;23;2;39;
3158;3190;Maillet;;46.4928636302;2.6585236133;158;12;1;3;
61442;61600;Saint-Patrice-du-Désert;;48.5343425524;-0.2858122158;442;8;1;61;
19254;19230;Ségur-le-Château;;45.4276574290;1.3042829703;254;15;1;19;
2820;2300;Viry-Noureuil;;49.6385456387;3.2482359196;820;9;2;2;
77207;77890;Gironville;;48.1626911918;2.5334154874;207;4;4;77;
95436;95260;Mours;;49.1303947491;2.2641508889;436;3;3;95;
56163;56160;Ploërdut;;48.0924004230;-3.2884956783;163;12;2;56;
89309;89140;Pont-sur-Yonne;;48.2787429774;3.1934739546;309;22;3;89;
23250;23150;Saint-Yrieix-les-Bois;;46.0936669043;1.9572022925;250;1;2;23;
58028;58270;Beaumont-Sardolles;;46.9351521565;3.3969545160;28;21;3;58;
14266;14320;Feuguerolles-Bully;;49.1119321886;-0.4075849716;266;16;2;14;
73212;73220;Randens;;45.5440801099;6.3278826652;212;1;3;73;
14457;14620;Moutiers-en-Auge;Les;48.8983599621;0.0077163972;457;25;2;14;
14581;14240;Saint-Germain-d'Ectot;;49.1192443801;-0.7155607924;581;11;1;14;
46162;46360;Lauzès;;44.5630061039;1.5777952900;162;16;1;46;
67473;67120;Soultz-les-Bains;;48.5676100551;7.4782056030;473;14;3;67;
54575;54920;Villers-la-Montagne;;49.4699530186;5.8318869095;575;37;1;54;
21346;21290;Leuglay;;47.8137240712;4.8190186683;346;28;3;21;
94068;94100;Saint-Maur-des-Fossés;;48.7990677797;2.4938645045;68;97;1;94;
21082;21320;Blancey;;47.3027962841;4.4600725690;82;26;1;21;
37077;37130;Cinq-Mars-la-Pile;;47.3535034952;0.4533178979;77;11;1;37;
77470;77220;Tournan-en-Brie;;48.7398658170;2.7782056699;470;28;2;77;
41080;41400;Faverolles-sur-Cher;;47.3121076909;1.1829150633;80;13;1;41;
23171;23700;Sermur;;45.9695912053;2.4154417083;171;3;1;23;
34326;34220;Vélieux;;43.3902090063;2.7449537742;326;33;1;34;
27322;27400;Haye-Malherbe;La;49.2372337967;1.0662569350;322;39;1;27;
79053;79150;Breuil-sous-Argenton;Le;47.0031971648;-0.4445236749;53;2;1;79;
77227;77114;Hermé;;48.4860963164;3.3459946308;227;1;3;77;
17315;17220;Saint-Christophe;;46.1399234323;-0.9480483490;315;10;3;17;
88528;88460;Xamontarupt;;48.1237337157;6.6435789496;528;3;1;88;
86089;86110;Cuhon;;46.7619647727;0.1057091074;89;15;3;86;
5145;5260;Saint-Jean-Saint-Nicolas;;44.6744954225;6.2308584747;145;14;2;5;
54532;54385;Tremblecourt;;48.8028930871;5.9455582915;532;12;4;54;
10061;10220;Brévonnes;;48.3493701075;4.4089128959;61;17;3;10;
57009;57590;Ajoncourt;;48.8450639322;6.3036696933;9;7;2;57;
60442;60480;Muidorge;;49.5330704904;2.1356726804;442;13;1;60;
80036;80800;Aubigny;;49.8875709150;2.4717309676;36;18;2;80;
33140;33670;Créon;;44.7704253840;-0.3436061345;140;23;2;33;
46133;46320;Issepts;;44.6769137032;1.9169638710;133;18;2;46;
17372;17500;Saint-Médard;;45.4003157593;-0.3536466135;372;11;1;17;
49374;49400;Villebernier;;47.2624126293;-0.0208277167;374;27;3;49;
1234;1300;Marignieu;;45.8010384947;5.7157035292;234;36;1;1;
59089;59470;Bollezeele;;50.8652273621;2.3413693338;89;68;4;59;
32297;32130;Noilhan;;43.5317727969;0.9364478992;297;26;1;32;
34292;34800;Salasc;;43.6220930985;3.3124034801;292;10;2;34;
33530;33710;Teuillac;;45.0962146262;-0.5470668776;530;15;1;33;
21488;21330;Poinçon-lès-Larrey;;47.8689387712;4.4562831701;488;18;3;21;
69003;69250;Albigny-sur-Saône;;45.8642146878;4.8307688286;3;25;1;69;
80413;80240;Hancourt;;49.9049407174;3.0706622650;413;36;4;80;
77026;77560;Beauchery-Saint-Martin;;48.6022245541;3.4208118530;26;29;3;77;
11059;11240;Cailhavel;;43.1654349576;2.1241453148;59;1;2;11;
33474;33650;Saint-Selve;;44.6549808448;-0.4726346631;474;27;2;33;
63278;63200;Pessat-Villeneuve;;45.9230389016;3.1582209405;278;33;4;63;
2430;2350;Liesse-Notre-Dame;;49.6108544067;3.8171178683;430;30;2;2;
46154;46260;Laramière;;44.3595417320;1.8703110492;154;17;1;46;
76564;76740;Saint-Aubin-sur-Mer;;49.8888204893;0.8759140990;564;22;1;76;
21411;21200;Meursanges;;46.9815545496;4.9429470588;411;6;1;21;
72004;72540;Amné;;48.0403287811;-0.0436682298;4;15;1;72;
81303;81340;Trébas;;43.9548189483;2.4889927499;303;33;1;81;
42206;42330;Saint-Bonnet-les-Oules;;45.5412626706;4.3317124923;206;23;1;42;
74189;74130;Mont-Saxonnex;;46.0351333935;6.4799042093;189;8;2;74;
91458;91620;Nozay;;48.6606560132;2.2381438732;458;20;3;91;
72252;72510;Requeil;;47.7866756494;0.1576843418;252;26;1;72;
27091;27310;Bosgouet;;49.3542020873;0.8462311802;91;30;2;27;
65383;65220;Sadournin;;43.3176909375;0.4107039240;383;24;3;65;
95627;95810;Vallangoujard;;49.1340749867;2.1039334484;627;34;3;95;
37068;37370;Chemillé-sur-Dême;;47.6592186716;0.6681567234;68;17;2;37;
28358;28300;Saint-Prest;;48.4920175304;1.5142471785;358;7;1;28;
3264;3270;Saint-Yorre;;46.0642575713;3.4674966569;264;35;3;3;
39453;39170;Ravilloles;;46.4339212341;5.8003218604;453;26;3;39;
57325;57510;Hilsprich;;49.0059363706;6.9113413905;325;28;6;57;
85108;85260;Herbergement;L';46.9166207979;-1.3703355715;108;22;2;85;
43173;43340;Saint-Christophe-d'Allier;;44.8488448376;3.7017331101;173;25;1;43;
39538;39130;Uxelles;;46.6023318887;5.7905875407;538;10;2;39;
56151;56920;Noyal-Pontivy;;48.0614251201;-2.8911509645;151;26;2;56;
80346;80620;Franqueville;;50.0953559703;2.0966149018;346;20;2;80;
72293;72430;Saint-Jean-du-Bois;;47.8649273014;-0.0337210880;293;17;1;72;
45256;45260;Presnoy;;47.9580605247;2.5589554736;256;16;1;45;
40169;40120;Maillas;;44.2130883384;-0.1776668556;169;19;2;40;
18166;18390;Nohant-en-Goût;;47.0899990268;2.5806624365;166;4;1;18;
73292;73200;Thénésol;;45.7176908375;6.3868554145;292;5;1;73;
25537;25290;Scey-Maisières;;47.1092770576;6.0792452105;537;18;1;25;
18087;18130;Dun-sur-Auron;;46.8920491203;2.5606552540;87;12;2;18;
65175;65370;Ferrère;;42.9209922116;0.4995880493;175;15;2;65;
63325;63800;Saint-Bonnet-lès-Allier;;45.7393749504;3.2553235399;325;47;2;63;
34180;34800;Nébian;;43.5995432245;3.4367811189;180;10;2;34;
48165;48100;Saint-Laurent-de-Muret;;44.5986955189;3.1753719408;165;12;2;48;
7278;7360;Saint-Michel-de-Chabrillanou;;44.8373734527;4.6120375802;278;31;2;7;
53063;53200;Châtelain;;47.8067934344;-0.5960474863;63;4;1;53;
80794;80190;Villecourt;;49.7984263719;2.9727098961;794;24;4;80;
52134;52600;Cohons;;47.7872946763;5.3416404779;134;17;2;52;
57102;57310;Bousse;;49.2758183032;6.2043669938;102;21;7;57;
51501;51600;Sainte-Marie-à-Py;;49.2393806185;4.5075605660;501;27;1;51;
78380;78580;Maule;;48.9078548612;1.8395953453;380;1;1;78;
81153;81260;Margnès;Le;43.6526350989;2.6001101405;153;4;2;81;
52229;52500;Grenant;;47.7074669217;5.4944182055;229;12;2;52;
32223;32380;Magnas;;43.8927817085;0.7235833758;223;25;2;32;
74108;74410;Duingt;;45.8204516691;6.1952435793;108;33;1;74;
51406;51300;Norrois;;48.6718913156;4.6231672841;406;28;4;51;
71239;71760;Issy-l'Évêque;;46.7135521882;4.0005402064;239;22;1;71;
57657;57170;Sotzeling;;48.8684821498;6.6370310165;657;6;2;57;
29270;29800;Saint-Urbain;;48.3969194336;-4.2220676180;270;12;1;29;
17250;17240;Mosnac;;45.5027021197;-0.5417509317;250;27;1;17;
16245;16270;Nieuil;;45.8828457380;0.5242002138;245;26;3;16;
14008;14480;Amblie;;49.2848897685;-0.5014669695;8;13;2;14;
68338;68230;Turckheim;;48.0865424063;7.2507635670;338;26;2;68;
46278;46800;Saint-Matré;;44.4034192657;1.1175183882;278;21;1;46;
31090;31480;Brignemont;;43.7692039824;0.9983009523;90;7;3;31;
25054;25420;Berche;;47.4657374003;6.7470940732;54;21;2;25;
31136;31620;Cépet;;43.7456992513;1.4366097560;136;14;3;31;
2298;2510;Étreux;;49.9996010721;3.6589049169;298;37;5;2;
42051;42410;Chapelle-Villars;La;45.4780450334;4.7142051612;51;13;3;42;
32277;32220;Montamat;;43.4874990259;0.8550589320;277;13;1;32;
51449;51360;Prunay;;49.2141061333;4.1748306370;449;4;3;51;
87199;87600;Vayres;;45.7731821328;0.8237384910;199;22;3;87;
14065;14410;Bernières-le-Patry;;48.8089466985;-0.7460179566;65;36;4;14;
41199;41310;Saint-Amand-Longpré;;47.6840022904;1.0007839742;199;19;2;41;
7005;7400;Alba-la-Romaine;;44.5544439142;4.5959769515;5;30;2;7;
71250;71870;Laizé;;46.3824360235;4.8040651854;250;26;5;71;
90055;90100;Grosne;;47.5711973670;6.9946081765;55;13;1;90;
35093;35800;Dinard;;48.6241805945;-2.0619828606;93;10;4;35;
62533;62310;Lugy;;50.5217114727;2.1742849584;533;24;4;62;
31504;31360;Saint-Médard;;43.1279328129;0.8293836305;504;31;2;31;
21406;21540;Mesmont;;47.3122266518;4.7441003962;406;35;2;21;
60697;60112;Vrocourt;;49.5361368053;1.8904026976;697;35;1;60;
54216;54290;Froville;;48.4692546468;6.3646273988;216;5;2;54;
33303;33750;Nérigean;;44.8431318830;-0.2849554961;303;16;5;33;
60651;60730;Ully-Saint-Georges;;49.2743733295;2.2756375751;651;26;4;60;
76404;76133;Manéglise;;49.5667618934;0.2567879180;404;37;2;76;
86255;86400;Savigné;;46.1709124872;0.3302455882;255;5;2;86;
36236;36400;Vicq-Exemplet;;46.6210252622;2.1434117734;236;9;3;36;
16378;16700;Taizé-Aizie;;46.0636731179;0.2474647246;378;24;3;16;
17306;17200;Royan;;45.6346574238;-1.0179140338;306;96;2;17;
77340;77140;Nonville;;48.2886664300;2.7739294965;340;24;4;77;
57234;57200;Frauenberg;;49.1339601858;7.1153938018;234;50;6;57;
64347;64410;Lonçon;;43.4709402635;-0.4195317072;347;5;3;64;
14076;14550;Blainville-sur-Orne;;49.2281536645;-0.3043224232;76;48;2;14;
11051;11270;Brézilhac;;43.1675996324;2.0753587098;51;1;2;11;
2539;2420;Nauroy;;49.9508154668;3.2586198098;539;6;3;2;
31495;31560;Saint-Léon;;43.3970008535;1.5628446041;495;24;3;31;
17202;17380;Landes;;45.9948050533;-0.6003453433;202;29;5;17;
11149;11400;Fonters-du-Razès;;43.2377047151;1.9234315986;149;16;1;11;
45331;45510;Vannes-sur-Cosson;;47.7179640819;2.2090491352;331;15;2;45;
54256;54290;Haussonville;;48.5285932430;6.3225743340;256;5;2;54;
65243;65700;Lafitole;;43.4493703401;0.0766668450;243;14;3;65;
9076;9700;Canté;;43.2487009717;1.5235425341;76;17;2;9;
50123;50570;Chapelle-en-Juger;La;49.1327048085;-1.2126790915;123;21;4;50;
31197;31210;Franquevielle;;43.1310604911;0.5341889570;197;22;2;31;
17204;17500;Léoville;;45.3778692779;-0.3330270256;204;11;1;17;
36234;36400;Verneuil-sur-Igneraie;;46.6542492124;2.0144784079;234;9;3;36;
5095;5500;Noyer;Le;44.6999993894;6.0010269422;95;18;2;5;
86011;86430;Asnières-sur-Blour;;46.1500987488;0.7846177182;11;9;2;86;
32298;32270;Nougaroulet;;43.6899514871;0.7178727700;298;2;1;32;
4034;4700;Brillanne;La;43.9319005392;5.8842183880;34;19;4;4;
45223;45270;Nesploy;;47.9957733046;2.3689754099;223;4;1;45;
57320;57830;Hertzing;;48.6915281748;6.9543478368;320;25;5;57;
31169;31750;Escalquens;;43.5209125935;1.5524322700;169;21;3;31;
60267;60360;Gallet;Le;49.6251188685;2.1123137878;267;13;1;60;
